"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2011","Galway County","Age 1","Males","Number","1454"
"Population","2011","Galway County","Age 1","Females","Number","1387"
"Population","2011","Galway County","Age 1","Both Sexes","Number","2841"
"Population","2011","Galway County","Age 2","Males","Number","1506"
"Population","2011","Galway County","Age 2","Females","Number","1416"
"Population","2011","Galway County","Age 2","Both Sexes","Number","2922"
"Population","2011","Galway County","Age 3","Males","Number","1514"
"Population","2011","Galway County","Age 3","Females","Number","1429"
"Population","2011","Galway County","Age 3","Both Sexes","Number","2943"
"Population","2011","Galway County","Age 4","Males","Number","1354"
"Population","2011","Galway County","Age 4","Females","Number","1294"
"Population","2011","Galway County","Age 4","Both Sexes","Number","2648"
"Population","2011","Galway County","Age 5","Males","Number","1416"
"Population","2011","Galway County","Age 5","Females","Number","1350"
"Population","2011","Galway County","Age 5","Both Sexes","Number","2766"
"Population","2011","Galway County","Age 6","Males","Number","1435"
"Population","2011","Galway County","Age 6","Females","Number","1314"
"Population","2011","Galway County","Age 6","Both Sexes","Number","2749"
"Population","2011","Galway County","Age 7","Males","Number","1379"
"Population","2011","Galway County","Age 7","Females","Number","1287"
"Population","2011","Galway County","Age 7","Both Sexes","Number","2666"
"Population","2011","Galway County","Age 8","Males","Number","1328"
"Population","2011","Galway County","Age 8","Females","Number","1246"
"Population","2011","Galway County","Age 8","Both Sexes","Number","2574"
"Population","2011","Galway County","Age 9","Males","Number","1296"
"Population","2011","Galway County","Age 9","Females","Number","1259"
"Population","2011","Galway County","Age 9","Both Sexes","Number","2555"
"Population","2011","Galway County","Age 10","Males","Number","1292"
"Population","2011","Galway County","Age 10","Females","Number","1188"
"Population","2011","Galway County","Age 10","Both Sexes","Number","2480"
"Population","2011","Galway County","Age 11","Males","Number","1269"
"Population","2011","Galway County","Age 11","Females","Number","1211"
"Population","2011","Galway County","Age 11","Both Sexes","Number","2480"
"Population","2011","Galway County","Age 12","Males","Number","1321"
"Population","2011","Galway County","Age 12","Females","Number","1201"
"Population","2011","Galway County","Age 12","Both Sexes","Number","2522"
"Population","2011","Galway County","Age 13","Males","Number","1221"
"Population","2011","Galway County","Age 13","Females","Number","1184"
"Population","2011","Galway County","Age 13","Both Sexes","Number","2405"
"Population","2011","Galway County","Age 14","Males","Number","1224"
"Population","2011","Galway County","Age 14","Females","Number","1181"
"Population","2011","Galway County","Age 14","Both Sexes","Number","2405"
"Population","2011","Galway County","Age 15","Males","Number","1197"
"Population","2011","Galway County","Age 15","Females","Number","1146"
"Population","2011","Galway County","Age 15","Both Sexes","Number","2343"
"Population","2011","Galway County","Age 16","Males","Number","1145"
"Population","2011","Galway County","Age 16","Females","Number","1087"
"Population","2011","Galway County","Age 16","Both Sexes","Number","2232"
"Population","2011","Galway County","Age 17","Males","Number","1205"
"Population","2011","Galway County","Age 17","Females","Number","1114"
"Population","2011","Galway County","Age 17","Both Sexes","Number","2319"
"Population","2011","Galway County","Age 18","Males","Number","1168"
"Population","2011","Galway County","Age 18","Females","Number","993"
"Population","2011","Galway County","Age 18","Both Sexes","Number","2161"
"Population","2011","Galway County","Age 19","Males","Number","968"
"Population","2011","Galway County","Age 19","Females","Number","947"
"Population","2011","Galway County","Age 19","Both Sexes","Number","1915"
"Population","2011","Galway County","Age 20-24","Males","Number","4639"
"Population","2011","Galway County","Age 20-24","Females","Number","4332"
"Population","2011","Galway County","Age 20-24","Both Sexes","Number","8971"
"Population","2011","Galway County","Age 25-29","Males","Number","5121"
"Population","2011","Galway County","Age 25-29","Females","Number","5376"
"Population","2011","Galway County","Age 25-29","Both Sexes","Number","10497"
"Population","2011","Galway County","Age 30-34","Males","Number","6494"
"Population","2011","Galway County","Age 30-34","Females","Number","6741"
"Population","2011","Galway County","Age 30-34","Both Sexes","Number","13235"
"Population","2011","Galway County","Age 35-39","Males","Number","7008"
"Population","2011","Galway County","Age 35-39","Females","Number","7123"
"Population","2011","Galway County","Age 35-39","Both Sexes","Number","14131"
"Population","2011","Galway County","Age 40-44","Males","Number","6829"
"Population","2011","Galway County","Age 40-44","Females","Number","6622"
"Population","2011","Galway County","Age 40-44","Both Sexes","Number","13451"
"Population","2011","Galway County","Age 45-49","Males","Number","6156"
"Population","2011","Galway County","Age 45-49","Females","Number","6004"
"Population","2011","Galway County","Age 45-49","Both Sexes","Number","12160"
"Population","2011","Galway County","Age 50-54","Males","Number","5719"
"Population","2011","Galway County","Age 50-54","Females","Number","5479"
"Population","2011","Galway County","Age 50-54","Both Sexes","Number","11198"
"Population","2011","Galway County","Age 55-59","Males","Number","5147"
"Population","2011","Galway County","Age 55-59","Females","Number","4891"
"Population","2011","Galway County","Age 55-59","Both Sexes","Number","10038"
"Population","2011","Galway County","Age 60-64","Males","Number","4564"
"Population","2011","Galway County","Age 60-64","Females","Number","4226"
"Population","2011","Galway County","Age 60-64","Both Sexes","Number","8790"
"Population","2011","Galway County","Age 65-69","Males","Number","3636"
"Population","2011","Galway County","Age 65-69","Females","Number","3331"
"Population","2011","Galway County","Age 65-69","Both Sexes","Number","6967"
"Population","2011","Galway County","Age 70-74","Males","Number","2703"
"Population","2011","Galway County","Age 70-74","Females","Number","2499"
"Population","2011","Galway County","Age 70-74","Both Sexes","Number","5202"
"Population","2011","Galway County","Age 75-79","Males","Number","2037"
"Population","2011","Galway County","Age 75-79","Females","Number","2130"
"Population","2011","Galway County","Age 75-79","Both Sexes","Number","4167"
"Population","2011","Galway County","Age 80-84","Males","Number","1241"
"Population","2011","Galway County","Age 80-84","Females","Number","1691"
"Population","2011","Galway County","Age 80-84","Both Sexes","Number","2932"
"Population","2011","Galway County","Age 85 and over","Males","Number","901"
"Population","2011","Galway County","Age 85 and over","Females","Number","1821"
"Population","2011","Galway County","Age 85 and over","Both Sexes","Number","2722"
"Population","2011","Galway County","Total","Males","Number","88244"
"Population","2011","Galway County","Total","Females","Number","86880"
"Population","2011","Galway County","Total","Both Sexes","Number","175124"
"Population","2011","Leitrim County","Age 0","Males","Number","232"
"Population","2011","Leitrim County","Age 0","Females","Number","240"
"Population","2011","Leitrim County","Age 0","Both Sexes","Number","472"
"Population","2011","Leitrim County","Age 1","Males","Number","248"
"Population","2011","Leitrim County","Age 1","Females","Number","247"
"Population","2011","Leitrim County","Age 1","Both Sexes","Number","495"
"Population","2011","Leitrim County","Age 2","Males","Number","235"
"Population","2011","Leitrim County","Age 2","Females","Number","244"
"Population","2011","Leitrim County","Age 2","Both Sexes","Number","479"
"Population","2011","Leitrim County","Age 3","Males","Number","266"
"Population","2011","Leitrim County","Age 3","Females","Number","222"
"Population","2011","Leitrim County","Age 3","Both Sexes","Number","488"
"Population","2011","Leitrim County","Age 4","Males","Number","267"
"Population","2011","Leitrim County","Age 4","Females","Number","255"
"Population","2011","Leitrim County","Age 4","Both Sexes","Number","522"
"Population","2011","Leitrim County","Age 5","Males","Number","246"
"Population","2011","Leitrim County","Age 5","Females","Number","224"
"Population","2011","Leitrim County","Age 5","Both Sexes","Number","470"
"Population","2011","Leitrim County","Age 6","Males","Number","255"
"Population","2011","Leitrim County","Age 6","Females","Number","204"
"Population","2011","Leitrim County","Age 6","Both Sexes","Number","459"
"Population","2011","Leitrim County","Age 7","Males","Number","249"
"Population","2011","Leitrim County","Age 7","Females","Number","238"
"Population","2011","Leitrim County","Age 7","Both Sexes","Number","487"
"Population","2011","Leitrim County","Age 8","Males","Number","209"
"Population","2011","Leitrim County","Age 8","Females","Number","213"
"Population","2011","Leitrim County","Age 8","Both Sexes","Number","422"
"Population","2011","Leitrim County","Age 9","Males","Number","235"
"Population","2011","Leitrim County","Age 9","Females","Number","221"
"Population","2011","Leitrim County","Age 9","Both Sexes","Number","456"
"Population","2011","Leitrim County","Age 10","Males","Number","222"
"Population","2011","Leitrim County","Age 10","Females","Number","180"
"Population","2011","Leitrim County","Age 10","Both Sexes","Number","402"
"Population","2011","Leitrim County","Age 11","Males","Number","212"
"Population","2011","Leitrim County","Age 11","Females","Number","239"
"Population","2011","Leitrim County","Age 11","Both Sexes","Number","451"
"Population","2011","Leitrim County","Age 12","Males","Number","253"
"Population","2011","Leitrim County","Age 12","Females","Number","202"
"Population","2011","Leitrim County","Age 12","Both Sexes","Number","455"
"Population","2011","Leitrim County","Age 13","Males","Number","217"
"Population","2011","Leitrim County","Age 13","Females","Number","199"
"Population","2011","Leitrim County","Age 13","Both Sexes","Number","416"
"Population","2011","Leitrim County","Age 14","Males","Number","200"
"Population","2011","Leitrim County","Age 14","Females","Number","205"
"Population","2011","Leitrim County","Age 14","Both Sexes","Number","405"
"Population","2011","Leitrim County","Age 15","Males","Number","235"
"Population","2011","Leitrim County","Age 15","Females","Number","202"
"Population","2011","Leitrim County","Age 15","Both Sexes","Number","437"
"Population","2011","Leitrim County","Age 16","Males","Number","174"
"Population","2011","Leitrim County","Age 16","Females","Number","189"
"Population","2011","Leitrim County","Age 16","Both Sexes","Number","363"
"Population","2011","Leitrim County","Age 17","Males","Number","209"
"Population","2011","Leitrim County","Age 17","Females","Number","163"
"Population","2011","Leitrim County","Age 17","Both Sexes","Number","372"
"Population","2011","Leitrim County","Age 18","Males","Number","175"
"Population","2011","Leitrim County","Age 18","Females","Number","165"
"Population","2011","Leitrim County","Age 18","Both Sexes","Number","340"
"Population","2011","Leitrim County","Age 19","Males","Number","138"
"Population","2011","Leitrim County","Age 19","Females","Number","128"
"Population","2011","Leitrim County","Age 19","Both Sexes","Number","266"
"Population","2011","Leitrim County","Age 20-24","Males","Number","744"
"Population","2011","Leitrim County","Age 20-24","Females","Number","732"
"Population","2011","Leitrim County","Age 20-24","Both Sexes","Number","1476"
"Population","2011","Leitrim County","Age 25-29","Males","Number","962"
"Population","2011","Leitrim County","Age 25-29","Females","Number","1018"
"Population","2011","Leitrim County","Age 25-29","Both Sexes","Number","1980"
"Population","2011","Leitrim County","Age 30-34","Males","Number","1168"
"Population","2011","Leitrim County","Age 30-34","Females","Number","1167"
"Population","2011","Leitrim County","Age 30-34","Both Sexes","Number","2335"
"Population","2011","Leitrim County","Age 35-39","Males","Number","1175"
"Population","2011","Leitrim County","Age 35-39","Females","Number","1188"
"Population","2011","Leitrim County","Age 35-39","Both Sexes","Number","2363"
"Population","2011","Leitrim County","Age 40-44","Males","Number","1139"
"Population","2011","Leitrim County","Age 40-44","Females","Number","1084"
"Population","2011","Leitrim County","Age 40-44","Both Sexes","Number","2223"
"Population","2011","Leitrim County","Age 45-49","Males","Number","1137"
"Population","2011","Leitrim County","Age 45-49","Females","Number","1021"
"Population","2011","Leitrim County","Age 45-49","Both Sexes","Number","2158"
"Population","2011","Leitrim County","Age 50-54","Males","Number","1101"
"Population","2011","Leitrim County","Age 50-54","Females","Number","1042"
"Population","2011","Leitrim County","Age 50-54","Both Sexes","Number","2143"
"Population","2011","Leitrim County","Age 55-59","Males","Number","1039"
"Population","2011","Leitrim County","Age 55-59","Females","Number","985"
"Population","2011","Leitrim County","Age 55-59","Both Sexes","Number","2024"
"Population","2011","Leitrim County","Age 60-64","Males","Number","908"
"Population","2011","Leitrim County","Age 60-64","Females","Number","825"
"Population","2011","Leitrim County","Age 60-64","Both Sexes","Number","1733"
"Population","2011","Leitrim County","Age 65-69","Males","Number","739"
"Population","2011","Leitrim County","Age 65-69","Females","Number","667"
"Population","2011","Leitrim County","Age 65-69","Both Sexes","Number","1406"
"Population","2011","Leitrim County","Age 70-74","Males","Number","587"
"Population","2011","Leitrim County","Age 70-74","Females","Number","520"
"Population","2011","Leitrim County","Age 70-74","Both Sexes","Number","1107"
"Population","2011","Leitrim County","Age 75-79","Males","Number","468"
"Population","2011","Leitrim County","Age 75-79","Females","Number","459"
"Population","2011","Leitrim County","Age 75-79","Both Sexes","Number","927"
"Population","2011","Leitrim County","Age 80-84","Males","Number","303"
"Population","2011","Leitrim County","Age 80-84","Females","Number","381"
"Population","2011","Leitrim County","Age 80-84","Both Sexes","Number","684"
"Population","2011","Leitrim County","Age 85 and over","Males","Number","197"
"Population","2011","Leitrim County","Age 85 and over","Females","Number","385"
"Population","2011","Leitrim County","Age 85 and over","Both Sexes","Number","582"
"Population","2011","Leitrim County","Total","Males","Number","16144"
"Population","2011","Leitrim County","Total","Females","Number","15654"
"Population","2011","Leitrim County","Total","Both Sexes","Number","31798"
"Population","2011","Mayo County","Age 0","Males","Number","935"
"Population","2011","Mayo County","Age 0","Females","Number","881"
"Population","2011","Mayo County","Age 0","Both Sexes","Number","1816"
"Population","2011","Mayo County","Age 1","Males","Number","952"
"Population","2011","Mayo County","Age 1","Females","Number","900"
"Population","2011","Mayo County","Age 1","Both Sexes","Number","1852"
"Population","2011","Mayo County","Age 2","Males","Number","950"
"Population","2011","Mayo County","Age 2","Females","Number","891"
"Population","2011","Mayo County","Age 2","Both Sexes","Number","1841"
"Population","2011","Mayo County","Age 3","Males","Number","948"
"Population","2011","Mayo County","Age 3","Females","Number","960"
"Population","2011","Mayo County","Age 3","Both Sexes","Number","1908"
"Population","2011","Mayo County","Age 4","Males","Number","914"
"Population","2011","Mayo County","Age 4","Females","Number","868"
"Population","2011","Mayo County","Age 4","Both Sexes","Number","1782"
"Population","2011","Mayo County","Age 5","Males","Number","924"
"Population","2011","Mayo County","Age 5","Females","Number","908"
"Population","2011","Mayo County","Age 5","Both Sexes","Number","1832"
"Population","2011","Mayo County","Age 6","Males","Number","962"
"Population","2011","Mayo County","Age 6","Females","Number","875"
"Population","2011","Mayo County","Age 6","Both Sexes","Number","1837"
"Population","2011","Mayo County","Age 7","Males","Number","923"
"Population","2011","Mayo County","Age 7","Females","Number","926"
"Population","2011","Mayo County","Age 7","Both Sexes","Number","1849"
"Population","2011","Mayo County","Age 8","Males","Number","903"
"Population","2011","Mayo County","Age 8","Females","Number","892"
"Population","2011","Mayo County","Age 8","Both Sexes","Number","1795"
"Population","2011","Mayo County","Age 9","Males","Number","882"
"Population","2011","Mayo County","Age 9","Females","Number","908"
"Population","2011","Mayo County","Age 9","Both Sexes","Number","1790"
"Population","2011","Mayo County","Age 10","Males","Number","905"
"Population","2011","Mayo County","Age 10","Females","Number","891"
"Population","2011","Mayo County","Age 10","Both Sexes","Number","1796"
"Population","2011","Mayo County","Age 11","Males","Number","921"
"Population","2011","Mayo County","Age 11","Females","Number","917"
"Population","2011","Mayo County","Age 11","Both Sexes","Number","1838"
"Population","2011","Mayo County","Age 12","Males","Number","938"
"Population","2011","Mayo County","Age 12","Females","Number","856"
"Population","2011","Mayo County","Age 12","Both Sexes","Number","1794"
"Population","2011","Mayo County","Age 13","Males","Number","930"
"Population","2011","Mayo County","Age 13","Females","Number","823"
"Population","2011","Mayo County","Age 13","Both Sexes","Number","1753"
"Population","2011","Mayo County","Age 14","Males","Number","927"
"Population","2011","Mayo County","Age 14","Females","Number","903"
"Population","2011","Mayo County","Age 14","Both Sexes","Number","1830"
"Population","2011","Mayo County","Age 15","Males","Number","934"
"Population","2011","Mayo County","Age 15","Females","Number","831"
"Population","2011","Mayo County","Age 15","Both Sexes","Number","1765"
"Population","2011","Mayo County","Age 16","Males","Number","859"
"Population","2011","Mayo County","Age 16","Females","Number","850"
"Population","2011","Mayo County","Age 16","Both Sexes","Number","1709"
"Population","2011","Mayo County","Age 17","Males","Number","911"
"Population","2011","Mayo County","Age 17","Females","Number","816"
"Population","2011","Mayo County","Age 17","Both Sexes","Number","1727"
"Population","2011","Mayo County","Age 18","Males","Number","811"
"Population","2011","Mayo County","Age 18","Females","Number","846"
"Population","2011","Mayo County","Age 18","Both Sexes","Number","1657"
"Population","2011","Mayo County","Age 19","Males","Number","669"
"Population","2011","Mayo County","Age 19","Females","Number","643"
"Population","2011","Mayo County","Age 19","Both Sexes","Number","1312"
"Population","2011","Mayo County","Age 20-24","Males","Number","3520"
"Population","2011","Mayo County","Age 20-24","Females","Number","3348"
"Population","2011","Mayo County","Age 20-24","Both Sexes","Number","6868"
"Population","2011","Mayo County","Age 25-29","Males","Number","4046"
"Population","2011","Mayo County","Age 25-29","Females","Number","4084"
"Population","2011","Mayo County","Age 25-29","Both Sexes","Number","8130"
"Population","2011","Mayo County","Age 30-34","Males","Number","4404"
"Population","2011","Mayo County","Age 30-34","Females","Number","4484"
"Population","2011","Mayo County","Age 30-34","Both Sexes","Number","8888"
"Population","2011","Mayo County","Age 35-39","Males","Number","4559"
"Population","2011","Mayo County","Age 35-39","Females","Number","4468"
"Population","2011","Mayo County","Age 35-39","Both Sexes","Number","9027"
"Population","2011","Mayo County","Age 40-44","Males","Number","4490"
"Population","2011","Mayo County","Age 40-44","Females","Number","4557"
"Population","2011","Mayo County","Age 40-44","Both Sexes","Number","9047"
"Population","2011","Mayo County","Age 45-49","Males","Number","4435"
"Population","2011","Mayo County","Age 45-49","Females","Number","4491"
"Population","2011","Mayo County","Age 45-49","Both Sexes","Number","8926"
"Population","2011","Mayo County","Age 50-54","Males","Number","4426"
"Population","2011","Mayo County","Age 50-54","Females","Number","4383"
"Population","2011","Mayo County","Age 50-54","Both Sexes","Number","8809"
"Population","2011","Mayo County","Age 55-59","Males","Number","4143"
"Population","2011","Mayo County","Age 55-59","Females","Number","4038"
"Population","2011","Mayo County","Age 55-59","Both Sexes","Number","8181"
"Population","2011","Mayo County","Age 60-64","Males","Number","4096"
"Population","2011","Mayo County","Age 60-64","Females","Number","3644"
"Population","2011","Mayo County","Age 60-64","Both Sexes","Number","7740"
"Population","2011","Mayo County","Age 65-69","Males","Number","3152"
"Population","2011","Mayo County","Age 65-69","Females","Number","2885"
"Population","2011","Mayo County","Age 65-69","Both Sexes","Number","6037"
"Population","2011","Mayo County","Age 70-74","Males","Number","2311"
"Population","2011","Mayo County","Age 70-74","Females","Number","2313"
"Population","2011","Mayo County","Age 70-74","Both Sexes","Number","4624"
"Population","2011","Mayo County","Age 75-79","Males","Number","1822"
"Population","2011","Mayo County","Age 75-79","Females","Number","1922"
"Population","2011","Mayo County","Age 75-79","Both Sexes","Number","3744"
"Population","2011","Mayo County","Age 80-84","Males","Number","1123"
"Population","2011","Mayo County","Age 80-84","Females","Number","1527"
"Population","2011","Mayo County","Age 80-84","Both Sexes","Number","2650"
"Population","2011","Mayo County","Age 85 and over","Males","Number","795"
"Population","2011","Mayo County","Age 85 and over","Females","Number","1689"
"Population","2011","Mayo County","Age 85 and over","Both Sexes","Number","2484"
"Population","2011","Mayo County","Total","Males","Number","65420"
"Population","2011","Mayo County","Total","Females","Number","65218"
"Population","2011","Mayo County","Total","Both Sexes","Number","130638"
"Population","2011","Roscommon County","Age 0","Males","Number","491"
"Population","2011","Roscommon County","Age 0","Females","Number","440"
"Population","2011","Roscommon County","Age 0","Both Sexes","Number","931"
"Population","2011","Roscommon County","Age 1","Males","Number","454"
"Population","2011","Roscommon County","Age 1","Females","Number","488"
"Population","2011","Roscommon County","Age 1","Both Sexes","Number","942"
"Population","2011","Roscommon County","Age 2","Males","Number","520"
"Population","2011","Roscommon County","Age 2","Females","Number","429"
"Population","2011","Roscommon County","Age 2","Both Sexes","Number","949"
"Population","2011","Roscommon County","Age 3","Males","Number","457"
"Population","2011","Roscommon County","Age 3","Females","Number","447"
"Population","2011","Roscommon County","Age 3","Both Sexes","Number","904"
"Population","2011","Roscommon County","Age 4","Males","Number","455"
"Population","2011","Roscommon County","Age 4","Females","Number","461"
"Population","2011","Roscommon County","Age 4","Both Sexes","Number","916"
"Population","2011","Roscommon County","Age 5","Males","Number","469"
"Population","2011","Roscommon County","Age 5","Females","Number","475"
"Population","2011","Roscommon County","Age 5","Both Sexes","Number","944"
"Population","2011","Roscommon County","Age 6","Males","Number","434"
"Population","2011","Roscommon County","Age 6","Females","Number","454"
"Population","2011","Roscommon County","Age 6","Both Sexes","Number","888"
"Population","2011","Roscommon County","Age 7","Males","Number","469"
"Population","2011","Roscommon County","Age 7","Females","Number","438"
"Population","2011","Roscommon County","Age 7","Both Sexes","Number","907"
"Population","2011","Roscommon County","Age 8","Males","Number","443"
"Population","2011","Roscommon County","Age 8","Females","Number","442"
"Population","2011","Roscommon County","Age 8","Both Sexes","Number","885"
"Population","2011","Roscommon County","Age 9","Males","Number","488"
"Population","2011","Roscommon County","Age 9","Females","Number","421"
"Population","2011","Roscommon County","Age 9","Both Sexes","Number","909"
"Population","2011","Roscommon County","Age 10","Males","Number","443"
"Population","2011","Roscommon County","Age 10","Females","Number","464"
"Population","2011","Roscommon County","Age 10","Both Sexes","Number","907"
"Population","2011","Roscommon County","Age 11","Males","Number","444"
"Population","2011","Roscommon County","Age 11","Females","Number","426"
"Population","2011","Roscommon County","Age 11","Both Sexes","Number","870"
"Population","2011","Roscommon County","Age 12","Males","Number","459"
"Population","2011","Roscommon County","Age 12","Females","Number","453"
"Population","2011","Roscommon County","Age 12","Both Sexes","Number","912"
"Population","2011","Roscommon County","Age 13","Males","Number","414"
"Population","2011","Roscommon County","Age 13","Females","Number","450"
"Population","2011","Roscommon County","Age 13","Both Sexes","Number","864"
"Population","2011","Roscommon County","Age 14","Males","Number","417"
"Population","2011","Roscommon County","Age 14","Females","Number","435"
"Population","2011","Roscommon County","Age 14","Both Sexes","Number","852"
"Population","2011","Roscommon County","Age 15","Males","Number","460"
"Population","2011","Roscommon County","Age 15","Females","Number","388"
"Population","2011","Roscommon County","Age 15","Both Sexes","Number","848"
"Population","2011","Roscommon County","Age 16","Males","Number","419"
"Population","2011","Roscommon County","Age 16","Females","Number","423"
"Population","2011","Roscommon County","Age 16","Both Sexes","Number","842"
"Population","2011","Roscommon County","Age 17","Males","Number","398"
"Population","2011","Roscommon County","Age 17","Females","Number","408"
"Population","2011","Roscommon County","Age 17","Both Sexes","Number","806"
"Population","2011","Roscommon County","Age 18","Males","Number","347"
"Population","2011","Roscommon County","Age 18","Females","Number","342"
"Population","2011","Roscommon County","Age 18","Both Sexes","Number","689"
"Population","2011","Roscommon County","Age 19","Males","Number","323"
"Population","2011","Roscommon County","Age 19","Females","Number","273"
"Population","2011","Roscommon County","Age 19","Both Sexes","Number","596"
"Population","2011","Roscommon County","Age 20-24","Males","Number","1744"
"Population","2011","Roscommon County","Age 20-24","Females","Number","1578"
"Population","2011","Roscommon County","Age 20-24","Both Sexes","Number","3322"
"Population","2011","Roscommon County","Age 25-29","Males","Number","2004"
"Population","2011","Roscommon County","Age 25-29","Females","Number","2058"
"Population","2011","Roscommon County","Age 25-29","Both Sexes","Number","4062"
"Population","2011","Roscommon County","Age 30-34","Males","Number","2305"
"Population","2011","Roscommon County","Age 30-34","Females","Number","2251"
"Population","2011","Roscommon County","Age 30-34","Both Sexes","Number","4556"
"Population","2011","Roscommon County","Age 35-39","Males","Number","2294"
"Population","2011","Roscommon County","Age 35-39","Females","Number","2282"
"Population","2011","Roscommon County","Age 35-39","Both Sexes","Number","4576"
"Population","2011","Roscommon County","Age 40-44","Males","Number","2399"
"Population","2011","Roscommon County","Age 40-44","Females","Number","2186"
"Population","2011","Roscommon County","Age 40-44","Both Sexes","Number","4585"
"Population","2011","Roscommon County","Age 45-49","Males","Number","2251"
"Population","2011","Roscommon County","Age 45-49","Females","Number","2126"
"Population","2011","Roscommon County","Age 45-49","Both Sexes","Number","4377"
"Population","2011","Roscommon County","Age 50-54","Males","Number","2167"
"Population","2011","Roscommon County","Age 50-54","Females","Number","2071"
"Population","2011","Roscommon County","Age 50-54","Both Sexes","Number","4238"
"Population","2011","Roscommon County","Age 55-59","Males","Number","2112"
"Population","2011","Roscommon County","Age 55-59","Females","Number","1949"
"Population","2011","Roscommon County","Age 55-59","Both Sexes","Number","4061"
"Population","2011","Roscommon County","Age 60-64","Males","Number","1781"
"Population","2011","Roscommon County","Age 60-64","Females","Number","1750"
"Population","2011","Roscommon County","Age 60-64","Both Sexes","Number","3531"
"Population","2011","Roscommon County","Age 65-69","Males","Number","1503"
"Population","2011","Roscommon County","Age 65-69","Females","Number","1354"
"Population","2011","Roscommon County","Age 65-69","Both Sexes","Number","2857"
"Population","2011","Roscommon County","Age 70-74","Males","Number","1115"
"Population","2011","Roscommon County","Age 70-74","Females","Number","1029"
"Population","2011","Roscommon County","Age 70-74","Both Sexes","Number","2144"
"Population","2011","Roscommon County","Age 75-79","Males","Number","863"
"Population","2011","Roscommon County","Age 75-79","Females","Number","946"
"Population","2011","Roscommon County","Age 75-79","Both Sexes","Number","1809"
"Population","2011","Roscommon County","Age 80-84","Males","Number","618"
"Population","2011","Roscommon County","Age 80-84","Females","Number","802"
"Population","2011","Roscommon County","Age 80-84","Both Sexes","Number","1420"
"Population","2011","Roscommon County","Age 85 and over","Males","Number","393"
"Population","2011","Roscommon County","Age 85 and over","Females","Number","773"
"Population","2011","Roscommon County","Age 85 and over","Both Sexes","Number","1166"
"Population","2011","Roscommon County","Total","Males","Number","32353"
"Population","2011","Roscommon County","Total","Females","Number","31712"
"Population","2011","Roscommon County","Total","Both Sexes","Number","64065"
"Population","2011","Sligo County","Age 0","Males","Number","477"
"Population","2011","Sligo County","Age 0","Females","Number","432"
"Population","2011","Sligo County","Age 0","Both Sexes","Number","909"
"Population","2011","Sligo County","Age 1","Males","Number","482"
"Population","2011","Sligo County","Age 1","Females","Number","473"
"Population","2011","Sligo County","Age 1","Both Sexes","Number","955"
"Population","2011","Sligo County","Age 2","Males","Number","448"
"Population","2011","Sligo County","Age 2","Females","Number","441"
"Population","2011","Sligo County","Age 2","Both Sexes","Number","889"
"Population","2011","Sligo County","Age 3","Males","Number","484"
"Population","2011","Sligo County","Age 3","Females","Number","442"
"Population","2011","Sligo County","Age 3","Both Sexes","Number","926"
"Population","2011","Sligo County","Age 4","Males","Number","489"
"Population","2011","Sligo County","Age 4","Females","Number","426"
"Population","2011","Sligo County","Age 4","Both Sexes","Number","915"
"Population","2011","Sligo County","Age 5","Males","Number","432"
"Population","2011","Sligo County","Age 5","Females","Number","409"
"Population","2011","Sligo County","Age 5","Both Sexes","Number","841"
"Population","2011","Sligo County","Age 6","Males","Number","447"
"Population","2011","Sligo County","Age 6","Females","Number","405"
"Population","2011","Sligo County","Age 6","Both Sexes","Number","852"
"Population","2011","Sligo County","Age 7","Males","Number","429"
"Population","2011","Sligo County","Age 7","Females","Number","444"
"Population","2011","Sligo County","Age 7","Both Sexes","Number","873"
"Population","2011","Sligo County","Age 8","Males","Number","406"
"Population","2011","Sligo County","Age 8","Females","Number","416"
"Population","2011","Sligo County","Age 8","Both Sexes","Number","822"
"Population","2011","Sligo County","Age 9","Males","Number","410"
"Population","2011","Sligo County","Age 9","Females","Number","398"
"Population","2011","Sligo County","Age 9","Both Sexes","Number","808"
"Population","2011","Sligo County","Age 10","Males","Number","454"
"Population","2011","Sligo County","Age 10","Females","Number","409"
"Population","2011","Sligo County","Age 10","Both Sexes","Number","863"
"Population","2011","Sligo County","Age 11","Males","Number","450"
"Population","2011","Sligo County","Age 11","Females","Number","388"
"Population","2011","Sligo County","Age 11","Both Sexes","Number","838"
"Population","2011","Sligo County","Age 12","Males","Number","462"
"Population","2011","Sligo County","Age 12","Females","Number","436"
"Population","2011","Sligo County","Age 12","Both Sexes","Number","898"
"Population","2011","Sligo County","Age 13","Males","Number","457"
"Population","2011","Sligo County","Age 13","Females","Number","389"
"Population","2011","Sligo County","Age 13","Both Sexes","Number","846"
"Population","2011","Sligo County","Age 14","Males","Number","446"
"Population","2011","Sligo County","Age 14","Females","Number","428"
"Population","2011","Sligo County","Age 14","Both Sexes","Number","874"
"Population","2011","Sligo County","Age 15","Males","Number","411"
"Population","2011","Sligo County","Age 15","Females","Number","387"
"Population","2011","Sligo County","Age 15","Both Sexes","Number","798"
"Population","2011","Sligo County","Age 16","Males","Number","450"
"Population","2011","Sligo County","Age 16","Females","Number","378"
"Population","2011","Sligo County","Age 16","Both Sexes","Number","828"
"Population","2011","Sligo County","Age 17","Males","Number","440"
