"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2016","Roscommon","Age 80-84","Both Sexes","Number","1469"
"Population","2016","Roscommon","Age 85 and over","Males","Number","500"
"Population","2016","Roscommon","Age 85 and over","Females","Number","871"
"Population","2016","Roscommon","Age 85 and over","Both Sexes","Number","1371"
"Population","2016","Roscommon","Total","Males","Number","32377"
"Population","2016","Roscommon","Total","Females","Number","32167"
"Population","2016","Roscommon","Total","Both Sexes","Number","64544"
"Population","2016","Sligo","Age 0-4","Males","Number","2262"
"Population","2016","Sligo","Age 0-4","Females","Number","2048"
"Population","2016","Sligo","Age 0-4","Both Sexes","Number","4310"
"Population","2016","Sligo","Age 5-9","Males","Number","2452"
"Population","2016","Sligo","Age 5-9","Females","Number","2281"
"Population","2016","Sligo","Age 5-9","Both Sexes","Number","4733"
"Population","2016","Sligo","Age 10-14","Males","Number","2141"
"Population","2016","Sligo","Age 10-14","Females","Number","2129"
"Population","2016","Sligo","Age 10-14","Both Sexes","Number","4270"
"Population","2016","Sligo","Age 15-19","Males","Number","2307"
"Population","2016","Sligo","Age 15-19","Females","Number","2113"
"Population","2016","Sligo","Age 15-19","Both Sexes","Number","4420"
"Population","2016","Sligo","Age 20-24","Males","Number","1796"
"Population","2016","Sligo","Age 20-24","Females","Number","1801"
"Population","2016","Sligo","Age 20-24","Both Sexes","Number","3597"
"Population","2016","Sligo","Age 25-29","Males","Number","1547"
"Population","2016","Sligo","Age 25-29","Females","Number","1658"
"Population","2016","Sligo","Age 25-29","Both Sexes","Number","3205"
"Population","2016","Sligo","Age 30-34","Males","Number","2006"
"Population","2016","Sligo","Age 30-34","Females","Number","2258"
"Population","2016","Sligo","Age 30-34","Both Sexes","Number","4264"
"Population","2016","Sligo","Age 35-39","Males","Number","2319"
"Population","2016","Sligo","Age 35-39","Females","Number","2443"
"Population","2016","Sligo","Age 35-39","Both Sexes","Number","4762"
"Population","2016","Sligo","Age 40-44","Males","Number","2197"
"Population","2016","Sligo","Age 40-44","Females","Number","2316"
"Population","2016","Sligo","Age 40-44","Both Sexes","Number","4513"
"Population","2016","Sligo","Age 45-49","Males","Number","2192"
"Population","2016","Sligo","Age 45-49","Females","Number","2152"
"Population","2016","Sligo","Age 45-49","Both Sexes","Number","4344"
"Population","2016","Sligo","Age 50-54","Males","Number","2159"
"Population","2016","Sligo","Age 50-54","Females","Number","2240"
"Population","2016","Sligo","Age 50-54","Both Sexes","Number","4399"
"Population","2016","Sligo","Age 55-59","Males","Number","2073"
"Population","2016","Sligo","Age 55-59","Females","Number","2195"
"Population","2016","Sligo","Age 55-59","Both Sexes","Number","4268"
"Population","2016","Sligo","Age 60-64","Males","Number","1859"
"Population","2016","Sligo","Age 60-64","Females","Number","1967"
"Population","2016","Sligo","Age 60-64","Both Sexes","Number","3826"
"Population","2016","Sligo","Age 65-69","Males","Number","1811"
"Population","2016","Sligo","Age 65-69","Females","Number","1745"
"Population","2016","Sligo","Age 65-69","Both Sexes","Number","3556"
"Population","2016","Sligo","Age 70-74","Males","Number","1332"
"Population","2016","Sligo","Age 70-74","Females","Number","1307"
"Population","2016","Sligo","Age 70-74","Both Sexes","Number","2639"
"Population","2016","Sligo","Age 75-79","Males","Number","878"
"Population","2016","Sligo","Age 75-79","Females","Number","994"
"Population","2016","Sligo","Age 75-79","Both Sexes","Number","1872"
"Population","2016","Sligo","Age 80-84","Males","Number","614"
"Population","2016","Sligo","Age 80-84","Females","Number","728"
"Population","2016","Sligo","Age 80-84","Both Sexes","Number","1342"
"Population","2016","Sligo","Age 85 and over","Males","Number","420"
"Population","2016","Sligo","Age 85 and over","Females","Number","795"
"Population","2016","Sligo","Age 85 and over","Both Sexes","Number","1215"
"Population","2016","Sligo","Total","Males","Number","32365"
"Population","2016","Sligo","Total","Females","Number","33170"
"Population","2016","Sligo","Total","Both Sexes","Number","65535"
"Population","2016","South Dublin","Age 0-4","Males","Number","11213"
"Population","2016","South Dublin","Age 0-4","Females","Number","10520"
"Population","2016","South Dublin","Age 0-4","Both Sexes","Number","21733"
"Population","2016","South Dublin","Age 5-9","Males","Number","11512"
"Population","2016","South Dublin","Age 5-9","Females","Number","11253"
"Population","2016","South Dublin","Age 5-9","Both Sexes","Number","22765"
"Population","2016","South Dublin","Age 10-14","Males","Number","10041"
"Population","2016","South Dublin","Age 10-14","Females","Number","9549"
"Population","2016","South Dublin","Age 10-14","Both Sexes","Number","19590"
"Population","2016","South Dublin","Age 15-19","Males","Number","9296"
"Population","2016","South Dublin","Age 15-19","Females","Number","8731"
"Population","2016","South Dublin","Age 15-19","Both Sexes","Number","18027"
"Population","2016","South Dublin","Age 20-24","Males","Number","8210"
"Population","2016","South Dublin","Age 20-24","Females","Number","7910"
"Population","2016","South Dublin","Age 20-24","Both Sexes","Number","16120"
"Population","2016","South Dublin","Age 25-29","Males","Number","8561"
"Population","2016","South Dublin","Age 25-29","Females","Number","9542"
"Population","2016","South Dublin","Age 25-29","Both Sexes","Number","18103"
"Population","2016","South Dublin","Age 30-34","Males","Number","10915"
"Population","2016","South Dublin","Age 30-34","Females","Number","12357"
"Population","2016","South Dublin","Age 30-34","Both Sexes","Number","23272"
"Population","2016","South Dublin","Age 35-39","Males","Number","12383"
"Population","2016","South Dublin","Age 35-39","Females","Number","12830"
"Population","2016","South Dublin","Age 35-39","Both Sexes","Number","25213"
"Population","2016","South Dublin","Age 40-44","Males","Number","10272"
"Population","2016","South Dublin","Age 40-44","Females","Number","10679"
"Population","2016","South Dublin","Age 40-44","Both Sexes","Number","20951"
"Population","2016","South Dublin","Age 45-49","Males","Number","8730"
"Population","2016","South Dublin","Age 45-49","Females","Number","8967"
"Population","2016","South Dublin","Age 45-49","Both Sexes","Number","17697"
"Population","2016","South Dublin","Age 50-54","Males","Number","7527"
"Population","2016","South Dublin","Age 50-54","Females","Number","8297"
"Population","2016","South Dublin","Age 50-54","Both Sexes","Number","15824"
"Population","2016","South Dublin","Age 55-59","Males","Number","6981"
"Population","2016","South Dublin","Age 55-59","Females","Number","7838"
"Population","2016","South Dublin","Age 55-59","Both Sexes","Number","14819"
"Population","2016","South Dublin","Age 60-64","Males","Number","6340"
"Population","2016","South Dublin","Age 60-64","Females","Number","7388"
"Population","2016","South Dublin","Age 60-64","Both Sexes","Number","13728"
"Population","2016","South Dublin","Age 65-69","Males","Number","5703"
"Population","2016","South Dublin","Age 65-69","Females","Number","6161"
"Population","2016","South Dublin","Age 65-69","Both Sexes","Number","11864"
"Population","2016","South Dublin","Age 70-74","Males","Number","3781"
"Population","2016","South Dublin","Age 70-74","Females","Number","4132"
"Population","2016","South Dublin","Age 70-74","Both Sexes","Number","7913"
"Population","2016","South Dublin","Age 75-79","Males","Number","2452"
"Population","2016","South Dublin","Age 75-79","Females","Number","2944"
"Population","2016","South Dublin","Age 75-79","Both Sexes","Number","5396"
"Population","2016","South Dublin","Age 80-84","Males","Number","1463"
"Population","2016","South Dublin","Age 80-84","Females","Number","1884"
"Population","2016","South Dublin","Age 80-84","Both Sexes","Number","3347"
"Population","2016","South Dublin","Age 85 and over","Males","Number","897"
"Population","2016","South Dublin","Age 85 and over","Females","Number","1508"
"Population","2016","South Dublin","Age 85 and over","Both Sexes","Number","2405"
"Population","2016","South Dublin","Total","Males","Number","136277"
"Population","2016","South Dublin","Total","Females","Number","142490"
"Population","2016","South Dublin","Total","Both Sexes","Number","278767"
"Population","2016","Tipperary","Age 0-4","Males","Number","5592"
"Population","2016","Tipperary","Age 0-4","Females","Number","5282"
"Population","2016","Tipperary","Age 0-4","Both Sexes","Number","10874"
"Population","2016","Tipperary","Age 5-9","Males","Number","6123"
"Population","2016","Tipperary","Age 5-9","Females","Number","5828"
"Population","2016","Tipperary","Age 5-9","Both Sexes","Number","11951"
"Population","2016","Tipperary","Age 10-14","Males","Number","5680"
"Population","2016","Tipperary","Age 10-14","Females","Number","5530"
"Population","2016","Tipperary","Age 10-14","Both Sexes","Number","11210"
"Population","2016","Tipperary","Age 15-19","Males","Number","5457"
"Population","2016","Tipperary","Age 15-19","Females","Number","5097"
"Population","2016","Tipperary","Age 15-19","Both Sexes","Number","10554"
"Population","2016","Tipperary","Age 20-24","Males","Number","3992"
"Population","2016","Tipperary","Age 20-24","Females","Number","3760"
"Population","2016","Tipperary","Age 20-24","Both Sexes","Number","7752"
"Population","2016","Tipperary","Age 25-29","Males","Number","3995"
"Population","2016","Tipperary","Age 25-29","Females","Number","4111"
"Population","2016","Tipperary","Age 25-29","Both Sexes","Number","8106"
"Population","2016","Tipperary","Age 30-34","Males","Number","4933"
"Population","2016","Tipperary","Age 30-34","Females","Number","5442"
"Population","2016","Tipperary","Age 30-34","Both Sexes","Number","10375"
"Population","2016","Tipperary","Age 35-39","Males","Number","5843"
"Population","2016","Tipperary","Age 35-39","Females","Number","5966"
"Population","2016","Tipperary","Age 35-39","Both Sexes","Number","11809"
"Population","2016","Tipperary","Age 40-44","Males","Number","5832"
"Population","2016","Tipperary","Age 40-44","Females","Number","5881"
"Population","2016","Tipperary","Age 40-44","Both Sexes","Number","11713"
"Population","2016","Tipperary","Age 45-49","Males","Number","5658"
"Population","2016","Tipperary","Age 45-49","Females","Number","5612"
"Population","2016","Tipperary","Age 45-49","Both Sexes","Number","11270"
"Population","2016","Tipperary","Age 50-54","Males","Number","5466"
"Population","2016","Tipperary","Age 50-54","Females","Number","5319"
"Population","2016","Tipperary","Age 50-54","Both Sexes","Number","10785"
"Population","2016","Tipperary","Age 55-59","Males","Number","5014"
"Population","2016","Tipperary","Age 55-59","Females","Number","4828"
"Population","2016","Tipperary","Age 55-59","Both Sexes","Number","9842"
"Population","2016","Tipperary","Age 60-64","Males","Number","4571"
"Population","2016","Tipperary","Age 60-64","Females","Number","4343"
"Population","2016","Tipperary","Age 60-64","Both Sexes","Number","8914"
"Population","2016","Tipperary","Age 65-69","Males","Number","3971"
"Population","2016","Tipperary","Age 65-69","Females","Number","3938"
"Population","2016","Tipperary","Age 65-69","Both Sexes","Number","7909"
"Population","2016","Tipperary","Age 70-74","Males","Number","3053"
"Population","2016","Tipperary","Age 70-74","Females","Number","3118"
"Population","2016","Tipperary","Age 70-74","Both Sexes","Number","6171"
"Population","2016","Tipperary","Age 75-79","Males","Number","2084"
"Population","2016","Tipperary","Age 75-79","Females","Number","2300"
"Population","2016","Tipperary","Age 75-79","Both Sexes","Number","4384"
"Population","2016","Tipperary","Age 80-84","Males","Number","1457"
"Population","2016","Tipperary","Age 80-84","Females","Number","1808"
"Population","2016","Tipperary","Age 80-84","Both Sexes","Number","3265"
"Population","2016","Tipperary","Age 85 and over","Males","Number","947"
"Population","2016","Tipperary","Age 85 and over","Females","Number","1722"
"Population","2016","Tipperary","Age 85 and over","Both Sexes","Number","2669"
"Population","2016","Tipperary","Total","Males","Number","79668"
"Population","2016","Tipperary","Total","Females","Number","79885"
"Population","2016","Tipperary","Total","Both Sexes","Number","159553"
"Population","2016","Waterford City and County","Age 0-4","Males","Number","3921"
"Population","2016","Waterford City and County","Age 0-4","Females","Number","3693"
"Population","2016","Waterford City and County","Age 0-4","Both Sexes","Number","7614"
"Population","2016","Waterford City and County","Age 5-9","Males","Number","4455"
"Population","2016","Waterford City and County","Age 5-9","Females","Number","4261"
"Population","2016","Waterford City and County","Age 5-9","Both Sexes","Number","8716"
"Population","2016","Waterford City and County","Age 10-14","Males","Number","4164"
"Population","2016","Waterford City and County","Age 10-14","Females","Number","4051"
"Population","2016","Waterford City and County","Age 10-14","Both Sexes","Number","8215"
"Population","2016","Waterford City and County","Age 15-19","Males","Number","4000"
"Population","2016","Waterford City and County","Age 15-19","Females","Number","3685"
"Population","2016","Waterford City and County","Age 15-19","Both Sexes","Number","7685"
"Population","2016","Waterford City and County","Age 20-24","Males","Number","3097"
"Population","2016","Waterford City and County","Age 20-24","Females","Number","3018"
"Population","2016","Waterford City and County","Age 20-24","Both Sexes","Number","6115"
"Population","2016","Waterford City and County","Age 25-29","Males","Number","3072"
"Population","2016","Waterford City and County","Age 25-29","Females","Number","3189"
"Population","2016","Waterford City and County","Age 25-29","Both Sexes","Number","6261"
"Population","2016","Waterford City and County","Age 30-34","Males","Number","3577"
"Population","2016","Waterford City and County","Age 30-34","Females","Number","3985"
"Population","2016","Waterford City and County","Age 30-34","Both Sexes","Number","7562"
"Population","2016","Waterford City and County","Age 35-39","Males","Number","4398"
"Population","2016","Waterford City and County","Age 35-39","Females","Number","4629"
"Population","2016","Waterford City and County","Age 35-39","Both Sexes","Number","9027"
"Population","2016","Waterford City and County","Age 40-44","Males","Number","4197"
"Population","2016","Waterford City and County","Age 40-44","Females","Number","4257"
"Population","2016","Waterford City and County","Age 40-44","Both Sexes","Number","8454"
"Population","2016","Waterford City and County","Age 45-49","Males","Number","4100"
"Population","2016","Waterford City and County","Age 45-49","Females","Number","4096"
"Population","2016","Waterford City and County","Age 45-49","Both Sexes","Number","8196"
"Population","2016","Waterford City and County","Age 50-54","Males","Number","3893"
"Population","2016","Waterford City and County","Age 50-54","Females","Number","3932"
"Population","2016","Waterford City and County","Age 50-54","Both Sexes","Number","7825"
"Population","2016","Waterford City and County","Age 55-59","Males","Number","3421"
"Population","2016","Waterford City and County","Age 55-59","Females","Number","3443"
"Population","2016","Waterford City and County","Age 55-59","Both Sexes","Number","6864"
"Population","2016","Waterford City and County","Age 60-64","Males","Number","3166"
"Population","2016","Waterford City and County","Age 60-64","Females","Number","3105"
"Population","2016","Waterford City and County","Age 60-64","Both Sexes","Number","6271"
"Population","2016","Waterford City and County","Age 65-69","Males","Number","2857"
"Population","2016","Waterford City and County","Age 65-69","Females","Number","2850"
"Population","2016","Waterford City and County","Age 65-69","Both Sexes","Number","5707"
"Population","2016","Waterford City and County","Age 70-74","Males","Number","2194"
"Population","2016","Waterford City and County","Age 70-74","Females","Number","2311"
"Population","2016","Waterford City and County","Age 70-74","Both Sexes","Number","4505"
"Population","2016","Waterford City and County","Age 75-79","Males","Number","1548"
"Population","2016","Waterford City and County","Age 75-79","Females","Number","1654"
"Population","2016","Waterford City and County","Age 75-79","Both Sexes","Number","3202"
"Population","2016","Waterford City and County","Age 80-84","Males","Number","975"
"Population","2016","Waterford City and County","Age 80-84","Females","Number","1270"
"Population","2016","Waterford City and County","Age 80-84","Both Sexes","Number","2245"
"Population","2016","Waterford City and County","Age 85 and over","Males","Number","616"
"Population","2016","Waterford City and County","Age 85 and over","Females","Number","1096"
"Population","2016","Waterford City and County","Age 85 and over","Both Sexes","Number","1712"
"Population","2016","Waterford City and County","Total","Males","Number","57651"
"Population","2016","Waterford City and County","Total","Females","Number","58525"
"Population","2016","Waterford City and County","Total","Both Sexes","Number","116176"
"Population","2016","Westmeath","Age 0-4","Males","Number","3243"
"Population","2016","Westmeath","Age 0-4","Females","Number","3221"
"Population","2016","Westmeath","Age 0-4","Both Sexes","Number","6464"
"Population","2016","Westmeath","Age 5-9","Males","Number","3549"
"Population","2016","Westmeath","Age 5-9","Females","Number","3399"
"Population","2016","Westmeath","Age 5-9","Both Sexes","Number","6948"
"Population","2016","Westmeath","Age 10-14","Males","Number","3235"
"Population","2016","Westmeath","Age 10-14","Females","Number","3128"
"Population","2016","Westmeath","Age 10-14","Both Sexes","Number","6363"
"Population","2016","Westmeath","Age 15-19","Males","Number","3043"
"Population","2016","Westmeath","Age 15-19","Females","Number","2935"
"Population","2016","Westmeath","Age 15-19","Both Sexes","Number","5978"
"Population","2016","Westmeath","Age 20-24","Males","Number","2578"
"Population","2016","Westmeath","Age 20-24","Females","Number","2440"
"Population","2016","Westmeath","Age 20-24","Both Sexes","Number","5018"
"Population","2016","Westmeath","Age 25-29","Males","Number","2524"
"Population","2016","Westmeath","Age 25-29","Females","Number","2667"
"Population","2016","Westmeath","Age 25-29","Both Sexes","Number","5191"
"Population","2016","Westmeath","Age 30-34","Males","Number","3124"
"Population","2016","Westmeath","Age 30-34","Females","Number","3342"
"Population","2016","Westmeath","Age 30-34","Both Sexes","Number","6466"
"Population","2016","Westmeath","Age 35-39","Males","Number","3383"
"Population","2016","Westmeath","Age 35-39","Females","Number","3584"
"Population","2016","Westmeath","Age 35-39","Both Sexes","Number","6967"
"Population","2016","Westmeath","Age 40-44","Males","Number","3176"
"Population","2016","Westmeath","Age 40-44","Females","Number","3303"
"Population","2016","Westmeath","Age 40-44","Both Sexes","Number","6479"
"Population","2016","Westmeath","Age 45-49","Males","Number","3155"
"Population","2016","Westmeath","Age 45-49","Females","Number","3106"
"Population","2016","Westmeath","Age 45-49","Both Sexes","Number","6261"
"Population","2016","Westmeath","Age 50-54","Males","Number","2875"
"Population","2016","Westmeath","Age 50-54","Females","Number","2886"
"Population","2016","Westmeath","Age 50-54","Both Sexes","Number","5761"
"Population","2016","Westmeath","Age 55-59","Males","Number","2568"
"Population","2016","Westmeath","Age 55-59","Females","Number","2509"
"Population","2016","Westmeath","Age 55-59","Both Sexes","Number","5077"
"Population","2016","Westmeath","Age 60-64","Males","Number","2276"
"Population","2016","Westmeath","Age 60-64","Females","Number","2151"
"Population","2016","Westmeath","Age 60-64","Both Sexes","Number","4427"
"Population","2016","Westmeath","Age 65-69","Males","Number","1896"
"Population","2016","Westmeath","Age 65-69","Females","Number","1891"
"Population","2016","Westmeath","Age 65-69","Both Sexes","Number","3787"
"Population","2016","Westmeath","Age 70-74","Males","Number","1415"
"Population","2016","Westmeath","Age 70-74","Females","Number","1445"
"Population","2016","Westmeath","Age 70-74","Both Sexes","Number","2860"
"Population","2016","Westmeath","Age 75-79","Males","Number","1002"
"Population","2016","Westmeath","Age 75-79","Females","Number","1087"
"Population","2016","Westmeath","Age 75-79","Both Sexes","Number","2089"
"Population","2016","Westmeath","Age 80-84","Males","Number","641"
"Population","2016","Westmeath","Age 80-84","Females","Number","808"
"Population","2016","Westmeath","Age 80-84","Both Sexes","Number","1449"
"Population","2016","Westmeath","Age 85 and over","Males","Number","399"
"Population","2016","Westmeath","Age 85 and over","Females","Number","786"
"Population","2016","Westmeath","Age 85 and over","Both Sexes","Number","1185"
"Population","2016","Westmeath","Total","Males","Number","44082"
"Population","2016","Westmeath","Total","Females","Number","44688"
"Population","2016","Westmeath","Total","Both Sexes","Number","88770"
"Population","2016","Wexford","Age 0-4","Males","Number","5369"
"Population","2016","Wexford","Age 0-4","Females","Number","4958"
"Population","2016","Wexford","Age 0-4","Both Sexes","Number","10327"
"Population","2016","Wexford","Age 5-9","Males","Number","5944"
"Population","2016","Wexford","Age 5-9","Females","Number","5733"
"Population","2016","Wexford","Age 5-9","Both Sexes","Number","11677"
"Population","2016","Wexford","Age 10-14","Males","Number","5660"
"Population","2016","Wexford","Age 10-14","Females","Number","5288"
"Population","2016","Wexford","Age 10-14","Both Sexes","Number","10948"
"Population","2016","Wexford","Age 15-19","Males","Number","4980"
"Population","2016","Wexford","Age 15-19","Females","Number","4799"
"Population","2016","Wexford","Age 15-19","Both Sexes","Number","9779"
"Population","2016","Wexford","Age 20-24","Males","Number","3489"
"Population","2016","Wexford","Age 20-24","Females","Number","3678"
"Population","2016","Wexford","Age 20-24","Both Sexes","Number","7167"
"Population","2016","Wexford","Age 25-29","Males","Number","3713"
"Population","2016","Wexford","Age 25-29","Females","Number","4074"
"Population","2016","Wexford","Age 25-29","Both Sexes","Number","7787"
"Population","2016","Wexford","Age 30-34","Males","Number","4521"
"Population","2016","Wexford","Age 30-34","Females","Number","5263"
"Population","2016","Wexford","Age 30-34","Both Sexes","Number","9784"
"Population","2016","Wexford","Age 35-39","Males","Number","5411"
"Population","2016","Wexford","Age 35-39","Females","Number","5916"
"Population","2016","Wexford","Age 35-39","Both Sexes","Number","11327"
"Population","2016","Wexford","Age 40-44","Males","Number","5463"
"Population","2016","Wexford","Age 40-44","Females","Number","5673"
"Population","2016","Wexford","Age 40-44","Both Sexes","Number","11136"
"Population","2016","Wexford","Age 45-49","Males","Number","5361"
"Population","2016","Wexford","Age 45-49","Females","Number","5381"
"Population","2016","Wexford","Age 45-49","Both Sexes","Number","10742"
"Population","2016","Wexford","Age 50-54","Males","Number","4869"
"Population","2016","Wexford","Age 50-54","Females","Number","5174"
"Population","2016","Wexford","Age 50-54","Both Sexes","Number","10043"
"Population","2016","Wexford","Age 55-59","Males","Number","4472"
"Population","2016","Wexford","Age 55-59","Females","Number","4530"
"Population","2016","Wexford","Age 55-59","Both Sexes","Number","9002"
"Population","2016","Wexford","Age 60-64","Males","Number","4042"
"Population","2016","Wexford","Age 60-64","Females","Number","3976"
"Population","2016","Wexford","Age 60-64","Both Sexes","Number","8018"
"Population","2016","Wexford","Age 65-69","Males","Number","3646"
"Population","2016","Wexford","Age 65-69","Females","Number","3619"
"Population","2016","Wexford","Age 65-69","Both Sexes","Number","7265"
"Population","2016","Wexford","Age 70-74","Males","Number","2826"
"Population","2016","Wexford","Age 70-74","Females","Number","2965"
"Population","2016","Wexford","Age 70-74","Both Sexes","Number","5791"
"Population","2016","Wexford","Age 75-79","Males","Number","1991"
"Population","2016","Wexford","Age 75-79","Females","Number","2160"
"Population","2016","Wexford","Age 75-79","Both Sexes","Number","4151"
"Population","2016","Wexford","Age 80-84","Males","Number","1233"
"Population","2016","Wexford","Age 80-84","Females","Number","1460"
"Population","2016","Wexford","Age 80-84","Both Sexes","Number","2693"
"Population","2016","Wexford","Age 85 and over","Males","Number","732"
"Population","2016","Wexford","Age 85 and over","Females","Number","1353"
"Population","2016","Wexford","Age 85 and over","Both Sexes","Number","2085"
"Population","2016","Wexford","Total","Males","Number","73722"
"Population","2016","Wexford","Total","Females","Number","76000"
"Population","2016","Wexford","Total","Both Sexes","Number","149722"
"Population","2016","Wicklow","Age 0-4","Males","Number","5168"
"Population","2016","Wicklow","Age 0-4","Females","Number","5005"
"Population","2016","Wicklow","Age 0-4","Both Sexes","Number","10173"
"Population","2016","Wicklow","Age 5-9","Males","Number","5935"
"Population","2016","Wicklow","Age 5-9","Females","Number","5783"
"Population","2016","Wicklow","Age 5-9","Both Sexes","Number","11718"
"Population","2016","Wicklow","Age 10-14","Males","Number","5267"
"Population","2016","Wicklow","Age 10-14","Females","Number","5109"
"Population","2016","Wicklow","Age 10-14","Both Sexes","Number","10376"
"Population","2016","Wicklow","Age 15-19","Males","Number","4719"
"Population","2016","Wicklow","Age 15-19","Females","Number","4329"
"Population","2016","Wicklow","Age 15-19","Both Sexes","Number","9048"
"Population","2016","Wicklow","Age 20-24","Males","Number","3629"
"Population","2016","Wicklow","Age 20-24","Females","Number","3519"
"Population","2016","Wicklow","Age 20-24","Both Sexes","Number","7148"
"Population","2016","Wicklow","Age 25-29","Males","Number","3505"
"Population","2016","Wicklow","Age 25-29","Females","Number","3745"
"Population","2016","Wicklow","Age 25-29","Both Sexes","Number","7250"
"Population","2016","Wicklow","Age 30-34","Males","Number","4470"
"Population","2016","Wicklow","Age 30-34","Females","Number","5190"
"Population","2016","Wicklow","Age 30-34","Both Sexes","Number","9660"
"Population","2016","Wicklow","Age 35-39","Males","Number","5573"
"Population","2016","Wicklow","Age 35-39","Females","Number","5920"
"Population","2016","Wicklow","Age 35-39","Both Sexes","Number","11493"
"Population","2016","Wicklow","Age 40-44","Males","Number","5578"
"Population","2016","Wicklow","Age 40-44","Females","Number","5800"
"Population","2016","Wicklow","Age 40-44","Both Sexes","Number","11378"
"Population","2016","Wicklow","Age 45-49","Males","Number","5028"
"Population","2016","Wicklow","Age 45-49","Females","Number","5299"
"Population","2016","Wicklow","Age 45-49","Both Sexes","Number","10327"
"Population","2016","Wicklow","Age 50-54","Males","Number","4832"
"Population","2016","Wicklow","Age 50-54","Females","Number","4971"
"Population","2016","Wicklow","Age 50-54","Both Sexes","Number","9803"
"Population","2016","Wicklow","Age 55-59","Males","Number","4096"
"Population","2016","Wicklow","Age 55-59","Females","Number","4177"
"Population","2016","Wicklow","Age 55-59","Both Sexes","Number","8273"
"Population","2016","Wicklow","Age 60-64","Males","Number","3531"
"Population","2016","Wicklow","Age 60-64","Females","Number","3671"
"Population","2016","Wicklow","Age 60-64","Both Sexes","Number","7202"
"Population","2016","Wicklow","Age 65-69","Males","Number","3201"
"Population","2016","Wicklow","Age 65-69","Females","Number","3211"
"Population","2016","Wicklow","Age 65-69","Both Sexes","Number","6412"
"Population","2016","Wicklow","Age 70-74","Males","Number","2475"
"Population","2016","Wicklow","Age 70-74","Females","Number","2524"
"Population","2016","Wicklow","Age 70-74","Both Sexes","Number","4999"
"Population","2016","Wicklow","Age 75-79","Males","Number","1582"
"Population","2016","Wicklow","Age 75-79","Females","Number","1718"
"Population","2016","Wicklow","Age 75-79","Both Sexes","Number","3300"
"Population","2016","Wicklow","Age 80-84","Males","Number","957"
"Population","2016","Wicklow","Age 80-84","Females","Number","1166"
"Population","2016","Wicklow","Age 80-84","Both Sexes","Number","2123"
"Population","2016","Wicklow","Age 85 and over","Males","Number","610"
"Population","2016","Wicklow","Age 85 and over","Females","Number","1132"
"Population","2016","Wicklow","Age 85 and over","Both Sexes","Number","1742"
"Population","2016","Wicklow","Total","Males","Number","70156"
"Population","2016","Wicklow","Total","Females","Number","72269"
"Population","2016","Wicklow","Total","Both Sexes","Number","142425"
